0,100,0,0.002912017,179.1984,-2.400001,177.5984
1,100,0,0.002912017,179.1984,-81.7999,268.198
2,100,0,0.002912017,179.1984,-81.7999,268.198
3,100,0,0.002912017,179.1984,-81.7999,268.198
4,100,0,0.002912017,179.1984,-8.199993,169.1986
5,100,0,0.002912017,35.40006,-8.199993,169.1986
6,100,0,0.002912017,104.7995,-89.99977,157.9987
7,100,0,0.002912017,104.7995,-121.9993,181.1984
8,100,0,0.002912017,104.7995,-121.9993,181.1984
9,100,0,0.002912017,104.7995,-121.9993,181.1984
10,100,0,0.002912017,104.7995,-51.80012,135.9991
11,100,0,0.002912017,104.7995,1.000004,177.7984
12,100,0,0.002912017,184.9983,1.000004,177.7984
