0,100,0,0.002810016,120.5993,60,181.1984
1,100,0,0.002810016,67.80011,-54.20013,344.0026
2,100,0,0.002810016,50.00011,-41.00008,344.0026
3,100,0,0.002810016,74.8,-106.7995,407.8065
4,100,0,0.002810016,-19.40001,-106.7995,407.8065
5,100,0,0.002810016,-113.1994,-106.7995,407.8065
6,100,0,0.002810016,-64.60017,-59.60015,308.8004
7,100,0,0.002810016,47.2001,-115.5994,255.5972
8,100,0,0.002810016,47.2001,-115.5994,255.5972
9,100,0,0.002810016,47.2001,-115.5994,255.5972
10,100,0,0.002810016,47.2001,-58.60015,194.5982
11,100,0,0.002810016,85.99983,-21.80001,194.5982
12,100,0,0.002810016,190.3982,-21.80001,194.5982
