0,100,0,0.002742016,119.9993,0.2000003,179.1984
1,100,0,0.002742016,120.5993,-46.0001,272.7982
2,100,0,0.002742016,190.5982,-96.99966,272.7982
3,100,0,0.002742016,206.198,-109.3995,272.7982
4,100,0,0.002742016,206.198,-109.3995,272.7982
5,100,0,0.002742016,206.198,-109.3995,272.7982
6,100,0,0.002742016,217.1978,-30.60004,170.5985
7,100,0,0.002742016,217.1978,11.4,153.5988
8,100,0,0.002742016,163.7986,11.4,153.5988
9,100,0,0.002742016,104.7995,11.4,153.5988
10,100,0,0.002742016,104.7995,11.4,107.3995
11,100,0,0.002742016,137.799,14.39999,47.4001
12,100,0,0.002742016,137.799,31.40005,33.60005
13,100,0,0.002742016,137.799,31.40005,33.60005
14,100,0,0.002742016,137.799,31.40005,33.60005
15,100,0,0.002742016,137.799,-45.6001,91.19975
16,100,0,0.002742016,182.5984,-68.80009,110.5995
17,100,0,0.002742016,182.5984,4.000004,162.3987
0,100,0,0.002742016,119.9993,0.2000003,179.1984
